trove_id,title,date,trove_url,fulltext_url,filename,status
237252035,BATMAN’S MELBOURNE Making our Sunday a political football,1978-04-25,https://trove.nla.gov.au/work/237252035,https://nla.gov.au/nla.obj-1734857476,1978-04-25-batman-s-melbourne-making-our-sunday-a-political-football.md,skipped
237256188,BATMAN’S MELBOURNE Taking the Doomba out of Moomba,1978-05-16,https://trove.nla.gov.au/work/237256188,https://nla.gov.au/nla.obj-1735951227,1978-05-16-batman-s-melbourne-taking-the-doomba-out-of-moomba.md,skipped
237263865,BATMAN’S MELBOURNE The summer scent of scorched chops,1978-11-07,https://trove.nla.gov.au/work/237263865,https://nla.gov.au/nla.obj-1742123173,1978-11-07-batman-s-melbourne-the-summer-scent-of-scorched-chops.md,skipped
237310322,BATMAN’S MELBOURNE It started with a whale of an idea,1978-12-12,https://trove.nla.gov.au/work/237310322,https://nla.gov.au/nla.obj-1758993993,1978-12-12-batman-s-melbourne-it-started-with-a-whale-of-an-idea.md,skipped
237392444,BATMAN'S MELBOURNE How sinful Sydney got Melbourne’s Sunday footy,1979-05-08,https://trove.nla.gov.au/work/237392444,https://nla.gov.au/nla.obj-1891783066,1979-05-08-batmans-melbourne-how-sinful-sydney-got-melbourne-s-sunday-footy.md,skipped
237057635,BATMAN'S MELBOURNE Jerilderie gives Ned a fair go,1979-02-27,https://trove.nla.gov.au/work/237057635,https://nla.gov.au/nla.obj-1638879543,1979-02-27-batmans-melbourne-jerilderie-gives-ned-a-fair-go.md,skipped
237264247,BATMAN’S MELBOURNE Knockers held in high regard,1978-10-17,https://trove.nla.gov.au/work/237264247,https://nla.gov.au/nla.obj-1742056936,1978-10-17-batman-s-melbourne-knockers-held-in-high-regard.md,skipped
237252345,BATMAN’S MELBOURNE England made us what we are today,1978-06-13,https://trove.nla.gov.au/work/237252345,https://nla.gov.au/nla.obj-1739151037,1978-06-13-batman-s-melbourne-england-made-us-what-we-are-today.md,skipped
237307885,BATMAN’S MELBOURNE The Phoenix that rose from the slums,1978-11-28,https://trove.nla.gov.au/work/237307885,https://nla.gov.au/nla.obj-1758965673,1978-11-28-batman-s-melbourne-the-phoenix-that-rose-from-the-slums.md,skipped
237256313,"BATMAN’S MELBOURNE From now on, Horrie suits himself",1978-05-23,https://trove.nla.gov.au/work/237256313,https://nla.gov.au/nla.obj-1735973110,1978-05-23-batman-s-melbourne-from-now-on-horrie-suits-himself.md,skipped
237310715,BATMAN'S MELBOURNE Ail out for Nations! Strike Day,1979-06-05,https://trove.nla.gov.au/work/237310715,https://nla.gov.au/nla.obj-1758936781,1979-06-05-batmans-melbourne-ail-out-for-nations-strike-day.md,skipped
237314298,BATMAN’S MELBOURNE Living off the fat of the land,1978-09-05,https://trove.nla.gov.au/work/237314298,https://nla.gov.au/nla.obj-1768307648,1978-09-05-batman-s-melbourne-living-off-the-fat-of-the-land.md,skipped
237023078,VICTORIA Don’t move the grand final to Swan Lake,1983-10-04,https://trove.nla.gov.au/work/237023078,https://nla.gov.au/nla.obj-1615688279,1983-10-04-victoria-don-t-move-the-grand-final-to-swan-lake.md,written
237254964,TRAVEL The island that isn’t a con,1978-04-18,https://trove.nla.gov.au/work/237254964,https://nla.gov.au/nla.obj-1734900434,1978-04-18-travel-the-island-that-isn-t-a-con.md,written
237312329,ELECTRONICS Press-button pastimes,1978-02-28,https://trove.nla.gov.au/work/237312329,https://nla.gov.au/nla.obj-1766152410,1978-02-28-electronics-press-button-pastimes.md,written
237057297,THE PROFESSIONS Melbourne’s massage industry,1979-02-06,https://trove.nla.gov.au/work/237057297,https://nla.gov.au/nla.obj-1638788735,1979-02-06-the-professions-melbourne-s-massage-industry.md,written
237057733,FESTIVALS MELBOURNE GETS BEHIND MOOMBA,1979-03-06,https://trove.nla.gov.au/work/237057733,https://nla.gov.au/nla.obj-1638905135,1979-03-06-festivals-melbourne-gets-behind-moomba.md,written
237011412,Revolution upstages the border war,1983-03-29,https://trove.nla.gov.au/work/237011412,https://nla.gov.au/nla.obj-1604922417,1983-03-29-revolution-upstages-the-border-war.md,written
237313681,"ANSETT BATTLE What did YOU do for private enterprise, daddy?",1978-01-17,https://trove.nla.gov.au/work/237313681,https://nla.gov.au/nla.obj-1765529219,1978-01-17-ansett-battle-what-did-you-do-for-private-enterprise-daddy.md,written
237253594,ROAD SAFETY PEDALLING THE CASE FOR CYCLISTS,1978-06-27,https://trove.nla.gov.au/work/237253594,https://nla.gov.au/nla.obj-1739136417,1978-06-27-road-safety-pedalling-the-case-for-cyclists.md,written
237311833,LIFESTYLE Something to be done? Get Lillian,1978-02-07,https://trove.nla.gov.au/work/237311833,https://nla.gov.au/nla.obj-1765548864,1978-02-07-lifestyle-something-to-be-done-get-lillian.md,written
236661439,TRAVEL Wonders of the drugstore,1972-07-22,https://trove.nla.gov.au/work/236661439,https://nla.gov.au/nla.obj-1496644406,1972-07-22-travel-wonders-of-the-drugstore.md,written
237052429,LIFESTYLE The great walk to the Alice,1978-12-26,https://trove.nla.gov.au/work/237052429,https://nla.gov.au/nla.obj-1638315504,1978-12-26-lifestyle-the-great-walk-to-the-alice.md,skipped
233714291,A great country for wowsers,1968-11-09,https://trove.nla.gov.au/work/233714291,https://nla.gov.au/nla.obj-691085215,1968-11-09-a-great-country-for-wowsers.md,written
236661501,TRAVEL Cold war in the Arctic,1972-07-29,https://trove.nla.gov.au/work/236661501,https://nla.gov.au/nla.obj-1496862994,1972-07-29-travel-cold-war-in-the-arctic.md,written
237252349,BOOKS A read that’s richly rewarding,1978-06-13,https://trove.nla.gov.au/work/237252349,https://nla.gov.au/nla.obj-1739150745,1978-06-13-books-a-read-that-s-richly-rewarding.md,written
237018977,AUSTRALIANA True to trams Melbourne reaps benefits,1983-12-20,https://trove.nla.gov.au/work/237018977,https://nla.gov.au/nla.obj-1609397779,1983-12-20-australiana-true-to-trams-melbourne-reaps-benefits.md,written
237308697,TOURISM More dollars going than coming,1978-12-19,https://trove.nla.gov.au/work/237308697,https://nla.gov.au/nla.obj-1758897634,1978-12-19-tourism-more-dollars-going-than-coming.md,written
237057741,Modern sculpture causes a frenzy,1979-03-06,https://trove.nla.gov.au/work/237057741,https://nla.gov.au/nla.obj-1638905523,1979-03-06-modern-sculpture-causes-a-frenzy.md,skipped
237249620,business bulletin The view from the bridge,1971-08-21,https://trove.nla.gov.au/work/237249620,https://nla.gov.au/nla.obj-1723359561,1971-08-21-business-bulletin-the-view-from-the-bridge.md,written
237246869,Melbourne Catholics,1977-04-30,https://trove.nla.gov.au/work/237246869,https://nla.gov.au/nla.obj-1727359544,1977-04-30-melbourne-catholics.md,written
236663615,BOOKS Buried in the goal square,1973-10-20,https://trove.nla.gov.au/work/236663615,https://nla.gov.au/nla.obj-1503102780,1973-10-20-books-buried-in-the-goal-square.md,written
237314449,Riding the rails,1978-07-11,https://trove.nla.gov.au/work/237314449,https://nla.gov.au/nla.obj-1766543679,1978-07-11-riding-the-rails.md,written
236662580,BOOKS Mocker of the knockers,1972-11-04,https://trove.nla.gov.au/work/236662580,https://nla.gov.au/nla.obj-1501117040,1972-11-04-books-mocker-of-the-knockers.md,skipped
237313773,Pie etiquette,1978-08-22,https://trove.nla.gov.au/work/237313773,https://nla.gov.au/nla.obj-1767270324,1978-08-22-pie-etiquette.md,written
237310884,Praise for the arts,1979-06-19,https://trove.nla.gov.au/work/237310884,https://nla.gov.au/nla.obj-1758949481,1979-06-19-praise-for-the-arts.md,written
237313021,SOUTH AUSTRALIA Rumor machine running amok,1978-03-28,https://trove.nla.gov.au/work/237313021,https://nla.gov.au/nla.obj-1766331686,1978-03-28-south-australia-rumor-machine-running-amok.md,written
233714859,NOT ALL IN THE PAST,1968-12-14,https://trove.nla.gov.au/work/233714859,https://nla.gov.au/nla.obj-691246730,1968-12-14-not-all-in-the-past.md,written
237253811,Most put out,1978-06-20,https://trove.nla.gov.au/work/237253811,https://nla.gov.au/nla.obj-1739099960,1978-06-20-most-put-out.md,written
237252974,Not dull,1978-05-30,https://trove.nla.gov.au/work/237252974,https://nla.gov.au/nla.obj-1739019616,1978-05-30-not-dull.md,written
237052394,THE BULLETIN,1978-12-26,https://trove.nla.gov.au/work/237052394,https://nla.gov.au/nla.obj-1638314269,1978-12-26-the-bulletin.md,written
